arduino_time,omega1,omega2,omega3,omega4,omega1_f,omega2_f,omega3_f,omega4_f
23883651.0,-9.31,-12.33,-7.4,-7.4,-16.03,-17.48,-13.35,-14.61
23942644.0,-5.52,-8.0,-3.59,-2.48,-13.93,-15.58,-11.4,-12.18
23999408.0,0.0,-2.92,0.0,0.49,-11.14,-13.05,-9.12,-9.65
24052461.0,2.99,2.0,4.49,0.5,-8.32,-10.04,-6.39,-7.62
24106193.0,3.7,5.29,2.64,0.0,-5.91,-6.98,-4.59,-6.1
24159413.0,4.21,5.26,2.1,0.0,-3.89,-4.53,-3.25,-4.88
24212548.0,4.26,4.26,1.06,0.53,-2.26,-2.77,-2.39,-3.79
24266087.0,8.91,8.38,6.29,4.72,-0.03,-0.54,-0.65,-2.09
24319730.0,11.22,12.29,11.22,7.48,2.22,2.03,1.72,-0.18
24372970.0,14.13,15.7,12.56,9.95,4.61,4.76,3.89,1.85
24426556.0,16.91,17.44,13.21,12.68,7.07,7.3,5.76,4.01
24479645.0,19.91,19.38,18.34,18.34,9.63,9.71,8.27,6.88
24532525.0,21.04,21.58,21.04,20.5,11.92,12.09,10.82,9.6
24584997.0,21.76,22.29,21.23,20.7,13.88,14.13,12.91,11.82
24637779.0,20.69,21.22,21.22,21.76,15.25,15.55,14.57,13.81
24690369.0,22.0,23.61,22.53,22.53,16.6,17.16,16.16,15.55
24743277.0,23.91,23.38,23.38,23.91,18.06,18.4,17.61,17.23
24796329.0,23.2,23.74,22.66,23.74,19.09,19.47,18.62,18.53
24879303.0,22.86,23.92,22.86,23.39,19.84,20.36,19.47,19.5
24931594.0,21.03,22.38,19.67,21.7,20.08,20.76,19.51,19.94
24984162.0,20.96,22.03,18.27,20.96,20.25,21.02,19.26,20.14
25040184.0,20.45,20.99,17.76,20.99,20.29,21.01,18.96,20.31
25096718.0,18.14,20.15,15.12,18.64,19.86,20.84,18.19,19.98
25149164.0,17.38,19.36,13.41,16.88,19.37,20.55,17.23,19.36
25202136.0,15.99,17.59,12.26,16.53,18.69,19.95,16.24,18.79
25255319.0,11.18,14.9,7.98,12.24,17.19,18.94,14.59,17.48
25308152.0,6.42,12.85,3.21,8.03,15.04,17.72,12.31,15.59
25361692.0,2.65,10.07,0.53,2.65,12.56,16.19,9.96,13.0
25415736.0,0.0,6.83,0.53,0.0,10.05,14.32,8.07,10.4
25469421.0,-0.52,1.56,-0.52,-0.52,7.93,11.77,6.35,8.22
25523729.0,0.0,-0.52,0.0,0.0,6.35,9.31,5.08,6.57
25585881.0,0.0,0.0,0.0,0.0,5.08,7.45,4.07,5.26
25647012.0,-0.45,-0.45,-1.36,-0.45,3.97,5.87,2.98,4.12
25709002.0,-3.22,-4.59,-5.51,-2.76,2.53,3.78,1.28,2.74
25763873.0,-5.88,-8.15,-5.43,-4.53,0.85,1.39,-0.06,1.29
25899447.0,-8.45,-12.27,-8.73,-8.18,-1.01,-1.34,-1.79,-0.61
25959767.0,-16.62,-18.22,-15.66,-16.62,-4.13,-4.72,-4.57,-3.81
26015596.0,-19.15,-19.62,-16.81,-18.21,-7.14,-7.7,-7.02,-6.69
26070852.0,-23.27,-23.78,-18.22,-22.77,-10.36,-10.91,-9.26,-9.91
26137924.0,-24.78,-24.26,-20.65,-24.26,-13.25,-13.58,-11.53,-12.78
26212929.0,-23.72,-24.56,-20.81,-23.72,-15.34,-15.78,-13.39,-14.97
26284877.0,-23.22,-23.22,-17.13,-22.84,-16.92,-17.27,-14.14,-16.54
26353244.0,-22.11,-23.28,-20.17,-21.73,-17.96,-18.47,-15.34,-17.58
26424928.0,-22.44,-22.03,-21.22,-21.22,-18.85,-19.18,-16.52,-18.31
26491108.0,-19.51,-21.9,-19.91,-19.11,-18.98,-19.72,-17.2,-18.47
26558891.0,-19.79,-19.79,-17.26,-18.52,-19.14,-19.74,-17.21,-18.48
26631223.0,-18.4,-20.49,-15.89,-17.56,-19.0,-19.89,-16.95,-18.29
26702386.0,-16.06,-17.24,-13.32,-14.89,-18.41,-19.36,-16.22,-17.61
26769612.0,-13.88,-15.47,-10.31,-11.5,-17.5,-18.58,-15.04,-16.39
26837417.0,-9.59,-14.17,-7.5,-8.34,-15.92,-17.7,-13.53,-14.78
26930966.0,-4.18,-7.95,-2.09,-2.51,-13.57,-15.75,-11.24,-12.33
26995884.0,-0.3,-1.19,0.0,0.0,-10.92,-12.84,-8.99,-9.86
27060183.0,0.44,0.44,0.88,0.44,-8.65,-10.18,-7.02,-7.8
27123877.0,0.88,0.44,3.96,0.0,-6.74,-8.06,-4.82,-6.24
27191564.0,0.44,0.0,2.19,0.0,-5.31,-6.45,-3.42,-4.99
27247952.0,1.26,1.26,2.53,1.26,-3.99,-4.9,-2.23,-3.74
27315452.0,7.42,6.92,7.42,5.93,-1.71,-2.54,-0.3,-1.81
27375367.0,10.95,10.53,10.11,8.0,0.82,0.08,1.78,0.16
27439913.0,13.97,15.83,13.5,11.64,3.45,3.23,4.13,2.45
27499766.0,20.22,19.78,18.9,18.46,6.81,6.54,7.08,5.65
27564000.0,20.27,20.74,20.27,19.33,9.5,9.38,9.72,8.39
27623505.0,21.16,22.04,20.72,20.72,11.83,11.91,11.92,10.85
27687088.0,23.52,23.99,22.11,23.05,14.17,14.33,13.96,13.29
27747119.0,23.87,24.75,22.98,23.87,16.11,16.41,15.76,15.41
27810736.0,24.02,24.02,23.55,24.49,17.69,17.93,17.32,17.23
27947787.0,20.78,21.78,18.77,20.78,18.31,18.7,17.61,17.94
28004115.0,20.06,22.29,18.79,21.02,18.66,19.42,17.85,18.55
28067522.0,20.75,21.76,19.23,20.75,19.08,19.89,18.12,18.99
28127077.0,18.2,19.53,16.42,19.09,18.9,19.82,17.78,19.01
28190372.0,16.95,19.77,14.12,17.89,18.51,19.81,17.05,18.79
28250622.0,16.52,17.41,12.5,16.52,18.11,19.33,16.14,18.33
28313921.0,11.27,14.55,7.98,12.2,16.74,18.37,14.51,17.11
28379772.0,6.25,12.06,4.02,7.15,14.65,17.11,12.41,15.12
28442169.0,1.28,8.94,0.43,4.26,11.97,15.48,10.01,12.94
28504669.0,-0.45,2.25,0.0,0.9,9.49,12.83,8.01,10.53
28571581.0,0.0,-0.45,0.0,0.0,7.59,10.17,6.41,8.43
28637980.0,-0.42,-0.42,-0.83,-0.42,5.99,8.06,4.96,6.66
28704018.0,-2.56,-3.83,-5.96,-4.26,4.28,5.68,2.78,4.48
28771448.0,-4.25,-7.22,-5.52,-5.52,2.57,3.1,1.12,2.48
28837804.0,-5.44,-10.47,-7.53,-6.7,0.97,0.39,-0.61,0.64
28950662.0,-12.25,-16.05,-13.51,-11.82,-1.67,-2.9,-3.19,-1.85
29006064.0,-17.49,-18.47,-15.27,-17.24,-4.84,-6.02,-5.61,-4.93
29073361.0,-22.9,-23.42,-18.74,-21.86,-8.45,-9.5,-8.23,-8.32
29144716.0,-24.4,-23.98,-20.19,-23.56,-11.64,-12.39,-10.63,-11.36
29196894.0,-23.29,-24.45,-19.4,-22.9,-13.97,-14.8,-12.38,-13.67
29268419.0,-23.55,-23.55,-19.72,-23.55,-15.89,-16.55,-13.85,-15.65
29318658.0,-23.29,-23.68,-20.13,-22.5,-17.37,-17.98,-15.11,-17.02
29385279.0,-23.09,-23.09,-19.71,-22.53,-18.51,-19.0,-16.03,-18.12
29456046.0,-22.05,-23.32,-21.2,-22.05,-19.22,-19.87,-17.06,-18.91
29523682.0,-20.78,-21.57,-18.04,-19.61,-19.53,-20.21,-17.26,-19.05
29589983.0,-19.37,-20.63,-17.26,-19.79,-19.5,-20.29,-17.26,-19.19
29656430.0,-18.81,-20.52,-16.67,-17.95,-19.36,-20.34,-17.14,-18.95
29719237.0,-17.3,-17.3,-13.92,-15.19,-18.95,-19.73,-16.5,-18.19
29786290.0,-13.43,-17.01,-11.19,-12.98,-17.84,-19.18,-15.44,-17.15
29853128.0,-11.33,-13.85,-7.97,-10.07,-16.54,-18.12,-13.94,-15.74
29986168.0,-5.83,-6.31,-1.46,-1.94,-14.4,-15.76,-11.45,-12.98
30051036.0,-1.33,-1.0,0.0,0.0,-11.79,-12.8,-9.16,-10.38
30112746.0,0.44,0.44,0.88,0.44,-9.34,-10.16,-7.15,-8.22
30165226.0,2.73,2.28,3.64,0.0,-6.93,-7.67,-4.99,-6.57
30213368.0,4.91,3.82,2.73,1.09,-4.56,-5.37,-3.45,-5.04
30261514.0,10.48,8.73,6.4,4.66,-1.55,-2.55,-1.48,-3.1
30310253.0,12.81,11.64,8.73,7.57,1.32,0.29,0.57,-0.97
30371571.0,13.27,12.69,9.23,8.66,3.71,2.77,2.3,0.96
30439599.0,13.42,15.27,10.64,10.64,5.65,5.27,3.97,2.89
30487800.0,18.25,18.67,17.42,17.01,8.17,7.95,6.66,5.72
30539653.0,19.89,19.3,19.3,18.13,10.52,10.22,9.19,8.2
30590810.0,19.65,21.29,19.1,18.56,12.34,12.43,11.17,10.27
30642103.0,23.13,23.68,21.48,22.58,14.5,14.68,13.23,12.73
30706807.0,23.0,24.1,22.46,23.55,16.2,16.57,15.08,14.9
30771698.0,23.45,24.31,22.58,23.88,17.65,18.12,16.58,16.69
30837214.0,23.39,23.83,23.83,23.83,18.8,19.26,18.03,18.12
30906729.0,21.94,23.66,21.08,21.94,19.43,20.14,18.64,18.88
30994451.0,21.26,22.48,20.03,21.67,19.79,20.61,18.92,19.44
31063203.0,19.72,22.27,19.4,20.36,19.78,20.94,19.01,19.62
31127388.0,19.12,20.37,17.46,19.96,19.65,20.83,18.7,19.69
31191849.0,17.0,20.49,15.26,17.44,19.12,20.76,18.01,19.24
31255519.0,16.7,18.02,13.63,17.14,18.63,20.21,17.14,18.82
31302281.0,13.32,15.54,8.88,12.88,17.57,19.28,15.48,17.63
31358274.0,8.38,13.77,5.99,8.38,15.73,18.18,13.59,15.78
31412491.0,4.51,11.53,4.01,4.51,13.49,16.85,11.67,13.53
31474566.0,0.52,6.26,0.0,0.0,10.9,14.73,9.34,10.82
31541107.0,0.0,0.91,0.0,-0.45,8.72,11.97,7.47,8.57
31598299.0,0.0,0.0,0.0,0.0,6.97,9.57,5.98,6.85
31652001.0,-0.98,-0.98,-1.96,-0.49,5.38,7.46,4.39,5.38
31707136.0,-2.04,-3.07,-5.62,-2.04,3.9,5.36,2.39,3.9
31765457.0,-2.59,-4.66,-5.7,-2.07,2.6,3.35,0.77,2.7
31819752.0,-2.9,-6.76,-6.28,-2.9,1.5,1.33,-0.64,1.58
31874037.0,-8.86,-12.51,-10.95,-7.82,-0.57,-1.44,-2.7,-0.3
31997557.0,-12.85,-16.14,-12.03,-12.31,-3.03,-4.38,-4.57,-2.7
32052621.0,-17.81,-18.19,-15.59,-16.7,-5.99,-7.14,-6.77,-5.5
32105707.0,-18.17,-20.24,-16.61,-17.65,-8.42,-9.76,-8.74,-7.93
32164706.0,-22.55,-22.03,-19.4,-21.5,-11.25,-12.21,-10.87,-10.64
32219960.0,-22.59,-23.07,-18.74,-22.59,-13.52,-14.38,-12.45,-13.03
32274228.0,-23.27,-24.3,-19.65,-22.75,-15.47,-16.37,-13.89,-14.98
32346286.0,-23.99,-23.48,-20.93,-23.48,-17.17,-17.79,-15.29,-16.68
32417270.0,-23.73,-24.12,-18.67,-23.34,-18.48,-19.06,-15.97,-18.01
32488697.0,-22.0,-22.4,-19.2,-21.6,-19.19,-19.73,-16.62,-18.73
32555190.0,-20.27,-22.25,-18.68,-19.47,-19.4,-20.23,-17.03,-18.88
32626870.0,-20.13,-20.97,-16.77,-19.71,-19.55,-20.38,-16.98,-19.04
32694559.0,-17.41,-19.78,-14.64,-17.01,-19.12,-20.26,-16.51,-18.64
32761491.0,-16.24,-16.66,-12.49,-14.16,-18.54,-19.54,-15.71,-17.74
32821925.0,-14.09,-16.16,-10.36,-13.26,-17.65,-18.86,-14.64,-16.84
32888889.0,-8.52,-13.72,-4.73,-8.04,-15.83,-17.83,-12.66,-15.08
33002966.0,-3.36,-8.4,0.0,-1.68,-13.33,-15.95,-10.12,-12.4
33055374.0,0.25,-1.23,0.74,0.25,-10.62,-13.0,-7.95,-9.87
33111444.0,0.0,0.55,3.27,0.0,-8.49,-10.29,-5.71,-7.9
33162719.0,0.0,0.0,0.5,0.0,-6.79,-8.24,-4.47,-6.32
33214182.0,0.55,0.55,0.0,0.0,-5.33,-6.48,-3.57,-5.06
33261107.0,5.02,3.9,3.9,2.23,-3.26,-4.4,-2.08,-3.6
33312797.0,8.2,7.62,6.44,3.51,-0.97,-2.0,-0.37,-2.18
33364740.0,9.26,9.26,7.63,5.99,1.08,0.25,1.23,-0.54
33416257.0,10.92,12.55,9.28,9.28,3.05,2.71,2.84,1.42
33463361.0,16.61,17.72,15.51,14.95,5.76,5.71,5.37,4.13
33515442.0,18.92,18.92,17.73,16.55,8.39,8.36,7.84,6.61
33566321.0,19.54,20.08,17.91,17.37,10.62,10.7,9.86,8.76
33614137.0,20.42,21.52,18.21,18.76,12.58,12.86,11.53,10.76
33665652.0,23.03,23.62,20.67,22.44,14.67,15.02,13.36,13.1
33713137.0,23.15,24.26,22.6,23.71,16.37,16.86,15.21,15.22
33776252.0,23.53,24.7,22.94,23.53,17.8,18.43,16.75,16.88
33839943.0,23.18,24.07,23.18,24.07,18.87,19.56,18.04,18.32
33903237.0,22.18,23.52,22.18,22.18,19.54,20.35,18.87,19.09
34036369.0,19.88,20.89,20.13,19.13,19.61,20.46,19.12,19.1
34099247.0,21.37,22.7,21.03,21.37,19.96,20.91,19.5,19.55
34160060.0,18.96,21.16,18.96,19.84,19.76,20.96,19.39,19.61
34222921.0,18.46,20.83,16.57,18.46,19.5,20.93,18.83,19.38
